model|latency|file|prediction|truth
large-v1|4.21|sentence_45.wav| We need to finalize the budget for the project.|We need to finalize the budget for the project.
large-v1|4.86|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.85|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.92|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.93|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.86|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|5.11|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|5.75|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.88|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.92|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|4.83|sentence_46.wav| Can you send me the updated report by the end of the day?|Can you send me the updated report by the end of the day?
large-v1|3.66|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.67|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.69|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.72|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.72|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.73|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.71|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.69|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.71|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.69|sentence_47.wav| Let's schedule a call for tomorrow morning.|Let’s schedule a call for tomorrow morning.
large-v1|3.97|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.91|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.87|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.93|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.94|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.96|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.93|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.95|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.89|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.92|sentence_48.wav| I need to review the contract before we proceed.|I need to review the contract before we proceed.
large-v1|3.46|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.43|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.42|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.35|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.44|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.39|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.41|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.50|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.44|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|3.45|sentence_49.wav| I'm having trouble accessing the server.|I’m having trouble accessing the server.
large-v1|5.37|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.32|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.30|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.35|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.32|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.28|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.41|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.39|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.35|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|5.34|sentence_5.wav| ما الوقت الذي يبدأ المتابعة غداً؟|What time does the meeting start tomorrow?
large-v1|3.65|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.67|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.65|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.64|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.75|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.70|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.70|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.73|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.67|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.70|sentence_50.wav| We need to discuss the new marketing strategy.|We need to discuss the new marketing strategy.
large-v1|3.41|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.44|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.46|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.46|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.47|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.40|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.46|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.43|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.46|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.43|sentence_51.wav| I enjoy playing chess and solving puzzles.|I enjoy playing chess and solving puzzles.
large-v1|3.66|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.67|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.70|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.60|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.65|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.63|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.70|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.72|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.69|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.72|sentence_52.wav| This is a test sentence for speech recognition.|This is a test sentence for speech recognition.
large-v1|3.61|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.68|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.65|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.69|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.66|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.67|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.65|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.61|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.70|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.71|sentence_53.wav| Can you please help me with this task?|Could you please help me with this task?
large-v1|3.75|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.71|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.68|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.66|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.66|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.65|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.60|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.68|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.70|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.61|sentence_54.wav| I've been learning to play the guitar.|I’ve been learning to play the guitar.
large-v1|3.43|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.47|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.42|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.51|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.51|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.49|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.47|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.47|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.48|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.43|sentence_55.wav| Let's meet at the usual spot.|Let’s meet at the usual spot.
large-v1|3.46|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.46|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.47|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.41|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.43|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.45|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.45|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.48|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.41|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.41|sentence_6.wav| Please pass me the salt and pepper.|Please pass me the salt and pepper.
large-v1|3.67|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.69|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.61|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.64|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.65|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.61|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.68|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.63|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.64|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.70|sentence_7.wav| I can't believe it's already October.|I can’t believe it’s already October!
large-v1|3.89|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.96|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.88|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.89|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.91|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.89|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.90|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.95|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.89|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.93|sentence_8.wav| Do you like to read books or watch movies?|Do you like to read books or watch movies?
large-v1|3.96|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.96|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.92|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.91|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.88|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.90|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.95|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.87|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.93|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v1|3.87|sentence_9.wav| I enjoy spending time with my friends and family.|I enjoy spending time with my friends and family.
large-v2|4.41|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.34|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.37|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.30|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.30|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.25|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.35|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.33|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.26|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.24|sentence_1.wav| Hello, how are you doing today?|Hello, how are you doing today?
large-v2|4.48|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.42|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.47|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.48|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.43|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.45|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.51|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.43|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.41|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.45|sentence_10.wav| Have you tried the new restaurant in town?|Have you tried the new restaurant in town?
large-v2|4.56|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.58|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.65|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.60|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.56|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.66|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.63|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.57|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.67|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.60|sentence_11.wav| My phone number is 555-1234.|My phone number is 555-1234.
large-v2|4.41|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.46|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.47|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.45|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.42|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.43|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.48|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.47|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.39|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.41|sentence_12.wav| I was born on January 15, 1995.|I was born on January 15, 1995.
large-v2|4.42|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.43|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.45|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.49|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.48|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.44|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.52|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.52|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.46|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|4.52|sentence_13.wav| I have 3200 emails in my inbox.|I have 32 unread emails in my inbox.
large-v2|5.97|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.05|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.08|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.04|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.12|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.07|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.06|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.03|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|5.98|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|6.17|sentence_14.wav| The meeting starts at 9 a.m. and ends at 11.30 a.m.|The meeting starts at 9 AM and ends at 11:30 AM.
large-v2|4.27|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.29|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.28|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.34|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.30|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.18|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.36|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.37|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.29|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.37|sentence_15.wav| There are 24 hours in a day.|There are 24 hours in a day.
large-v2|4.84|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.78|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.81|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.81|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.82|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.83|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.78|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.72|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.76|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.85|sentence_16.wav| The price of the item is $99.99.|The price of the item is $99.99.
large-v2|4.78|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.79|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.82|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.79|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.77|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.78|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.76|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.76|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.82|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.81|sentence_17.wav| I'll need 3 cups of flour and 2 eggs.|I’ll need 3 cups of flour and 2 eggs.
large-v2|4.57|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.57|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.64|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.67|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.60|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.59|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.62|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.61|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.63|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|4.69|sentence_18.wav| The train arrives at 3.45 in the afternoon|The train arrives at 3:45 in the afternoon.
large-v2|5.16|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.14|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.06|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.09|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.11|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.05|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.06|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.28|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.10|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|5.13|sentence_19.wav| It's a sunny day with a few clouds in the sky.|It’s a sunny day with a few clouds in the sky.
large-v2|4.48|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.44|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.45|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.48|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.49|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.42|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.41|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.52|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.46|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.42|sentence_2.wav| I hope you're having a great day.|I hope you’re having a great day!
large-v2|4.09|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.16|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.14|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.12|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.11|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.15|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.04|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.16|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.17|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|4.13|sentence_20.wav| The temperature is 22 degrees Celsius.|The temperature is 22 degrees Celsius.
large-v2|3.95|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.99|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.95|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|3.95|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
large-v2|4.02|sentence_21.wav| It started raining heavily after lunch|It started raining heavily after lunch.
